강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Arduino SMS Sending Motion Detector using Python,https://www.udemy.com/course/arduino-sms-sending-motion-detector-using-python/,Educational Engineering Team,4.4,73,22716,16,90.0,IT_hardware
"Learn VHDL, ISE and FPGA by Designing a basic Home Alarm",https://www.udemy.com/course/getting-started-with-fpga-ise-and-vhdl/,M Ajmir GOOLAM HOSSEN,4.2,73,618,58,420.0,IT_hardware
Delta PLC Programming Using WPLSoft (PLC-SCADA-8),https://www.udemy.com/course/delta-plc-from-scratch-to-expert-laval-using-wplsoft/,Goeduhub Technologies,4.1,73,511,60,450.0,IT_hardware
Introduction to MicroPython using the Pyboard,https://www.udemy.com/course/introduction-to-micropython-using-the-pyboard/,Venkatesh Varadachari,4.2,73,417,19,240.0,IT_hardware
Introduction to BBC Micro:bit,https://www.udemy.com/course/introduction-to-bbc-microbit/,Venkatesh Varadachari,3.8,72,3829,27,150.0,IT_hardware
Learn FreeRTOS from scratch,https://www.udemy.com/course/freertos-getting-started/,Abdur Rehman Khalil,3.3,72,1619,55,150.0,IT_hardware
Dell EMC VNX Storage System,https://www.udemy.com/course/dell-emc-vnx-storage-system/,Imran Raoof,3.2,72,332,5,120.0,IT_hardware
How to Build a Personal Computer/Gaming PC 2022,https://www.udemy.com/course/personal-computergaming-rig-fundamentals/,Pragmatic Learning,3.7,72,4106,37,270.0,IT_hardware
Fun & Easy Embedded Microcontroller Communication Protocols,https://www.udemy.com/course/fun-easy-embedded-microcontroller-communication-protocols/,Augmented Startups,3.9,71,1921,13,90.0,IT_hardware
Physical Computing with Scratch using Raspberry Pi,https://www.udemy.com/course/physical-computing-with-scratch-using-raspberry-pi/,Venkatesh Varadachari,4.4,71,19067,55,180.0,IT_hardware
Start the Internet of Things (IoT) from scratch,https://www.udemy.com/course/start-the-iot-from-scratch/,"Assoc.Prof. Kobkiat Saraubon, Ph.D.",4.1,71,388,38,180.0,IT_hardware
"Circuit creation,analysis and simulation using MULTISIM",https://www.udemy.com/course/circuit-creationanalysis-and-simulation-using-multisim/,Know Store,4.0,71,1522,25,120.0,IT_hardware
Design and Simulate Arduino Boards and Test Your Code,https://www.udemy.com/course/simulate-arduino-boards-and-start-testing-your-codes-freely/,Educational Engineering Team,3.7,71,11861,12,60.0,IT_hardware
Make Your Own Arduino Shield,https://www.udemy.com/course/arduino-shield-make-your-own-arduino-pcb-shield-arduinoshield/,Educational Engineering Team,4.6,70,21615,15,120.0,IT_hardware
How to Build a PC [2022] - Beginners to Intermediate,https://www.udemy.com/course/how-to-build-a-pc-2021-beginners-to-intermediate/,Ozarc Network,4.4,69,280,37,150.0,IT_hardware
Embedded Electronics Bootcamp: From  Bit to Deep Learning,https://www.udemy.com/course/embedded-electronics-bootcamp-from-bit-to-deep-learning/,Mouhammad Hamsho,4.6,70,731,189,990.0,IT_hardware
Cluster Pi: Build a Raspberry Pi Beowulf cluster,https://www.udemy.com/course/raspberry-pi-beowulf-cluster/,Wolf Donat,4.2,70,1326,8,41.0,IT_hardware
Fiber Optics Splicing and Termination Part 1,https://www.udemy.com/course/fiber-optics-splicing-and-termination-part-1/,Albert Nsubuga,4.5,69,254,21,120.0,IT_hardware
How to Use Solderless Electronic Breadboards (Protoboards),https://www.udemy.com/course/protoboard/,Richard Vannoy II,4.4,68,330,11,120.0,IT_hardware
Schneider PLC Tutorial For Beginners With Ladder and SFC,https://www.udemy.com/course/schneider-plc-tutorial-for-beginners-with-ladder-and-sfc/,Ajaya Rosh,4.3,68,309,30,330.0,IT_hardware
PLC - Python Automated Testing and OPC UA,https://www.udemy.com/course/plc-python-automated-testing-and-opc-ua/,Mouhammad Hamsho,4.3,68,642,22,90.0,IT_hardware
Home Automation using Raspberry Pi,https://www.udemy.com/course/home-automation-using-raspberry-pi/,Venkatesh Varadachari,3.8,67,831,22,60.0,IT_hardware
Internet of Things (IoT) Automation using Raspberry Pi 2,https://www.udemy.com/course/internet-of-things-automation-using-raspberry-pi-2/,Venkatesh Varadachari,4.3,67,1539,21,60.0,IT_hardware
Computing Fundamentals,https://www.udemy.com/course/ic3-gs4-computing-fundamentals/,Integrity Training,4.0,67,176,101,330.0,IT_hardware
PCB101- PCB Design & Manufacturing,https://www.udemy.com/course/elektrolynx-pcb101/,Ata Syed,4.7,66,303,55,840.0,IT_hardware
Embedded Systems  Bare-Metal  Programming ( NXP ),https://www.udemy.com/course/embedded-systems-bare-metal-programming-nxp/,PyTribe .,4.4,66,447,45,390.0,IT_hardware
Crazy about Arduino: Your End-to-End Workshop - Level 3,https://www.udemy.com/course/crazy-about-arduino-your-end-to-end-workshop-level-3/,Idan Gabrieli,4.6,64,4127,53,240.0,IT_hardware
Arduino build your own Bionic Arm with voice recognition,https://www.udemy.com/course/arduino-build-your-own-bionic-arm-with-voice-recognition/,Ofer Keren,4.5,64,21828,48,780.0,IT_hardware
Connect and Interface Raspberry Pi with Arduino,https://www.udemy.com/course/raspberry-pi-with-arduino-connect-and-interface-/,Educational Engineering Team,3.3,63,12987,11,60.0,IT_hardware
"High-Level Synthesis for FPGA, Part 2 - Sequential Circuits",https://www.udemy.com/course/high-level-synthesis-for-fpga-part-2-sequential-circuits/,Mohammad Hosseinbady,4.3,63,747,102,570.0,IT_hardware
FPGA Turbo Series - Advanced LED Control,https://www.udemy.com/course/fpga-turbo-series-advanced-led-control/,Jordan Christman,3.9,63,575,17,60.0,IT_hardware
Get Certified with Electronics and Electricity Practice Test,https://www.udemy.com/course/electronics-electricity-and-magnetism-practise-test/,Educational Engineering Team,3.0,63,9362,0,,IT_hardware
Arduino Data Visualization using Python,https://www.udemy.com/course/arduino-python-data-visualization-pyserial-display-data/,Educational Engineering Team,4.3,63,16047,16,120.0,IT_hardware
Internet Of Things- From Beginner To Making You First Device,https://www.udemy.com/course/internet-of-things-from-beginner-to-making-you-first-device/,IOT Varsity,3.9,63,325,30,150.0,IT_hardware
PCB Design: Make Arduino Nano using Altium Designer,https://www.udemy.com/course/pcb-design-altium-designer-make-arduino-nano-using-altium-designer/,Educational Engineering Team,3.9,62,12421,30,240.0,IT_hardware
Build 11 Arduino Practical Projects today!,https://www.udemy.com/course/arduino-build-arduino-practical-projects/,Educational Engineering Team,4.3,61,19862,109,450.0,IT_hardware
Arduino Programming without Coding,https://www.udemy.com/course/arduino-programming-without-coding-visuino-arduino-kids-program-code/,Educational Engineering Team,4.0,61,20517,22,120.0,IT_hardware
"Beyond Arduino, Part 4: C for Embedded Applications",https://www.udemy.com/course/beyond-arduino-c-for-embedded-applications/,Eduardo Corpeño,4.0,61,1120,128,360.0,IT_hardware
PCB Designing in Altium Designer,https://www.udemy.com/course/pcb-designing-in-altium-designer/,Sujithkumar MA,4.5,60,4609,22,150.0,IT_hardware
Computer technician training for CompTIA A+ certification,https://www.udemy.com/course/computer-technician-training-course-u/,Gabriel Barrandeguy,4.1,60,266,68,900.0,IT_hardware
Robot Operating System (ROS) with Arduino,https://www.udemy.com/course/arduino-with-robot-operating-system-ros-robotics/,Educational Engineering Team,3.2,60,11336,28,180.0,IT_hardware
Arduino Simulation and Block Coding,https://www.udemy.com/course/arduino-simulation-block-coding-tinkercad-proteus-visuino-ardusim/,Educational Engineering Team,3.0,59,11467,27,210.0,IT_hardware
Raspberry Pi for the Beginners,https://www.udemy.com/course/raspberry-pi-for-the-beginners/,Neha Singh,3.4,59,1240,17,60.0,IT_hardware
Learn bits and bytes of Raspberry Pi & IoT using Node-red,https://www.udemy.com/course/learn-iot-with-node-red/,Amit Rana,4.5,59,451,41,330.0,IT_hardware
ROS ESP32 Interface for Real world Mobile Robotics,https://www.udemy.com/course/mastering-mobile-robot-with-ros-ardunio-car-sensors-to-ros/,Muhammad Luqman,4.1,58,2542,53,330.0,IT_hardware
Learn Siemens S7-300 PLC & WinCC HMI or SCADA in TIA Portal,https://www.udemy.com/course/learn-siemens-s7-300-plc-wincc-hmi-or-scada-in-tia-portal/,Ajaya Rosh,4.3,58,331,42,390.0,IT_hardware
Master Embedded C: Embedded Systems Interview Questions,https://www.udemy.com/course/embedded-systems-interview-questions-explanations/,Baciu Vlad-Eusebiu,3.6,57,972,0,,IT_hardware
Circuit design (PCB) using Fritzing,https://www.udemy.com/course/printed-circuit-board-layout-designing-using-fritzing/,Know Store,3.5,57,983,10,35.0,IT_hardware
Connect Your Arduino to Cloud with Ethernet Shield,https://www.udemy.com/course/connect-your-arduino-to-cloud-with-ethernet-shield/,CS PRO,3.8,57,2709,11,60.0,IT_hardware
Function Acceleration on FPGA with Vitis-Part 1: Fundamental,https://www.udemy.com/course/function-acceleration-on-fpga-with-vitis-part-1-fundamental/,Mohammad Hosseinbady,4.5,57,399,93,570.0,IT_hardware
Arduino Complete Course : Build 30+ projects step by step,https://www.udemy.com/course/arduino-complete-course-build-30-projects-step-by-step/,Dev Nirwal,4.5,57,341,245,1170.0,IT_hardware
"FPGA Embedded Design, Part 4 - Microprocessor Design",https://www.udemy.com/course/fpga-embedded-design-cpu/,Eduardo Corpeño,4.7,56,670,129,330.0,IT_hardware
Arduino Long Distance Communication,https://www.udemy.com/course/arduino-long-distance-serial-communication-between-arduinos-rf/,Educational Engineering Team,4.4,56,15729,13,90.0,IT_hardware
ESP32 and PlatformIO IoT Project,https://www.udemy.com/course/esp32-platformio/,Dr. Peter Dalmaris,4.3,55,820,105,600.0,IT_hardware
Obstacle Avoiding Robot with Raspberry Pi,https://www.udemy.com/course/obstacle-avoiding-robot-with-raspberry-pi/,Educational Engineering Team,3.6,55,8479,12,60.0,IT_hardware
Crash Course on Embedded C Programming,https://www.udemy.com/course/crash-course-on-embedded-c-programming/,Amit Rana,3.9,54,7796,31,300.0,IT_hardware
Learning SystemVerilog Testbenches with Xilinx Vivado 2020,https://www.udemy.com/course/systemverilog-testbenches-for-newbie-with-xilinx-vivado-2020/,Kumar Khandagle,4.4,54,271,85,540.0,IT_hardware
Overview of Peripheral Component Interconnect Express (PCIe),https://www.udemy.com/course/overview-of-peripheral-component-interconnect-express-pcie/,Hariharan Veerappan,2.9,53,167,31,180.0,IT_hardware
Basic Computer Class For Beginners,https://www.udemy.com/course/basic-computer-class-for-beginners/,Obehi Ewanfoh - AClasses Media,3.9,52,482,13,60.0,IT_hardware
"RF Concepts, Components and Circuits For Beginners",https://www.udemy.com/course/rf-components-ciruits-rf-concepts-rf-design-rf-training-rf-engineering/,Dr. Moazzam Tiwana,4.3,52,352,127,270.0,IT_hardware
"I2C, SPI, UART (RS232), VGA in VHDL for FPGA interfacing",https://www.udemy.com/course/vhdl-implementaiton-of-i2c-serial-communication-protocol/,Prof. Dr. Academic Educator,4.4,51,361,21,360.0,IT_hardware
How to Clean Your Computer: Clean your Computer like a Pro,https://www.udemy.com/course/how-to-clean-your-computer-a-beginners-guide/,Adolfo Olivo,4.3,51,1457,14,39.0,IT_hardware
MOSFET Crash Course,https://www.udemy.com/course/mosfet-mini-course/,Sujithkumar MA,4.3,51,8556,23,210.0,IT_hardware
Embedded System Design with Xilinx ZYNQ SoC and SDK,https://www.udemy.com/course/embedded-system-design-with-zynq-devices-for-newbie/,Kumar Khandagle,4.1,50,254,132,750.0,IT_hardware
SCADA System Interface with PLC,https://www.udemy.com/course/scada-system-interface-with-plc/,Educational Engineering Team,3.9,50,1317,13,90.0,IT_hardware
Intel Server Hardware Configuration Management,https://www.udemy.com/course/intel-server-management/,"ILANCHEZHIAN K / 57,024+ Students Technical Consultant",4.0,50,956,10,120.0,IT_hardware
"MULTISIM - Circuit Design, Schematics Capture and Analysis",https://www.udemy.com/course/multisim-circuit-design-schematics-capture-and-analysis/,Smart Coders Hub,4.2,50,5165,34,300.0,IT_hardware
Build Autonomous Navigation Robot: ROS Simulation & Hardware,https://www.udemy.com/course/build-your-own-ros-powered-autonomous-robot/,Rajesh Subramanian,3.5,49,399,37,60.0,IT_hardware
Arduino Radar: Step By Step Guide,https://www.udemy.com/course/arduino-radar-step-by-step-guide/,Educational Engineering Team,3.3,49,9218,18,60.0,IT_hardware
"Complete PLC with TIA Portal,RSLogix,EKTS & Hardware systems",https://www.udemy.com/course/complete-plc-classic-control-softwarehardware-designs/,United Engineering,4.6,49,433,145,1320.0,IT_hardware
Arduino Pro IDE: Code like A Pro & Debug Your Arduino Board,https://www.udemy.com/course/arduino-pro-ide-code-like-a-pro-debug-your-arduino-board/,Educational Engineering Team,3.6,48,11395,12,60.0,IT_hardware
Make PIC microcontroller based Arduino Development Board,https://www.udemy.com/course/pinguino-a-pic-microcontroller-based-arduino/,Ashraf Said,4.4,47,10101,16,60.0,IT_hardware
Embedded Systems STM32 Low-Layer APIs(LL) Driver Development,https://www.udemy.com/course/embedded-systems-stm32-low-level-ll-driver-development/,BHM Engineering Academy,4.5,47,695,74,1530.0,IT_hardware
Automatic Medicine Reminder using Arduino,https://www.udemy.com/course/arduino-automatic-medicine-reminder/,Educational Engineering Team,4.3,47,8236,12,90.0,IT_hardware
Real-time vehicle tracking system using ESP32 2022,https://www.udemy.com/course/real-time-vehicle-tracking-system-using-esp32/,comfiny .,4.8,47,354,28,90.0,IT_hardware
Digital Electronics and Circuits,https://www.udemy.com/course/digital-electronics-and-circuits-p/,Robin Garg,3.9,46,181,31,660.0,IT_hardware
Electronics with applications on Biomedical Engineering,https://www.udemy.com/course/electronics-with-applications-on-biomedical-engineering/,Mina Sameh,4.4,46,260,64,570.0,IT_hardware
Arduino Interrupt: Step by Step Guide with Practical Example,https://www.udemy.com/course/arduino-interrupt-step-by-step-guide-with-practical-example/,Educational Engineering Team,4.4,46,8100,17,90.0,IT_hardware
Read Analog Sensors with Arduino,https://www.udemy.com/course/dc-motor-arduino/,Educational Engineering Team,4.5,46,7862,14,90.0,IT_hardware
Crash Course Digital Electronics,https://www.udemy.com/course/crash-course-digital-electronics/,Hardware Academy,4.7,46,5386,97,510.0,IT_hardware
PIC Microcontroller meets LabVIEW : Step by step guide,https://www.udemy.com/course/labview-meets-pic-microcontroller-step-by-step-guide/,Educational Engineering Team,4.3,45,5784,19,120.0,IT_hardware
Arduino Course [Zero to Hero] - Learn Arduino Doing Projects,https://www.udemy.com/course/arduino-zero-to-hero-learn-arduino-doing-projects/,CircuitsToday Electronics Courses,4.0,45,263,78,270.0,IT_hardware
Arduino: NodeMCU ESP8266 IoT Wifi Relay Sensor Dashboard App,https://www.udemy.com/course/arduino-nodemcu-esp8266-wifi-relay-sensor-dashboard-web-app/,WireLabs Embedded Engineering,4.4,45,299,50,450.0,IT_hardware
Chip Design 101,https://www.udemy.com/course/chip-design-101/,Shyam Krish k s,4.6,45,2621,27,90.0,IT_hardware
Master iPhone LCD repair,https://www.udemy.com/course/master-iphone-lcd-repair/,Craig Newman,4.6,45,196,7,60.0,IT_hardware
Introduction to Arduino with Elegoo UNO Super Starter Kit,https://www.udemy.com/course/introduction-to-arduino-with-elegoo-uno-super-starter-kit/,Javier Martínez,4.1,44,1411,27,90.0,IT_hardware
IoT based Emergency Health Care System,https://www.udemy.com/course/iot-based-emergency-health-care-system/,Venkatesh Varadachari,3.8,44,370,24,90.0,IT_hardware
How to Set Up an Electronics Lab: Tools & Equipments,https://www.udemy.com/course/how-to-set-up-an-electronics-lab-tools-equipments/,Shubham Tiwari,4.3,44,2183,23,210.0,IT_hardware
"Physical Computing with Arduino, Nodemcu & Raspberry Pi.",https://www.udemy.com/course/physicalcomputing/,Chirag Gohel,3.7,44,4045,17,90.0,IT_hardware
ARM Cortex-M7 STM32F7 Bare-Metal Programming From Ground Up™,https://www.udemy.com/course/arm-cortex-m7-stm32f7-bare-metal-programming-from-ground-uptm/,Israel Gbati,4.4,44,333,51,690.0,IT_hardware
Siemens TIA Portal - HMI Basics,https://www.udemy.com/course/siemens-tia-portal-hmi-basics/,Hans Schrynemakers,4.9,44,153,60,360.0,IT_hardware
"ARM Processor A to Z  (Introduction, Part 1)",https://www.udemy.com/course/arm-processor-a-to-z-introduction-part-1/,Mohamed Saleh,3.2,43,201,15,60.0,IT_hardware
Xilinx VIVADO Beginner Course for FPGA Development in VHDL,https://www.udemy.com/course/vhdl-programming-with-xilinx-vivado-and-zynq-fpga/,Digitronix Nepal,3.8,43,339,25,300.0,IT_hardware
Hands on Zigbee using Raspberry Pi,https://www.udemy.com/course/hands-on-zigbee-using-raspberry-pi/,Venkatesh Varadachari,4.5,42,356,22,60.0,IT_hardware
Humanoid Robotics using Raspberry Pi,https://www.udemy.com/course/humanoid-robotics-using-raspberry-pi/,Venkatesh Varadachari,3.3,42,349,21,30.0,IT_hardware
Learn Industrial Automation with 5+ Real Projects using PLC,https://www.udemy.com/course/learn-industrial-automation-with-5-real-projects-using-plc/,Mr. Ajay Lohate,4.7,42,130,31,450.0,IT_hardware
Cracking Programming Questions (Digital VLSI DV Interviews),https://www.udemy.com/course/cracking-programming-questions-digital-vlsi-dv-interviews/,Robin Garg,3.6,42,257,0,,IT_hardware
Zynq Ultrascale+MPSoC Development,https://www.udemy.com/course/learn-zynq-ultrascale-plus-mpsoc-development/,Digitronix Nepal,3.5,42,574,20,180.0,IT_hardware
SPI Interface in an FPGA in VHDL and Verilog,https://www.udemy.com/course/spi-interface-in-an-fpga-in-vhdl-and-verilog/,Russell Merrick,3.8,42,315,13,120.0,IT_hardware
PiBot: Build Your Own Raspberry Pi Powered Robot,https://www.udemy.com/course/raspberry-pi-pibot/,Wolf Donat,3.6,41,3499,19,120.0,IT_hardware
MicroPython for the BBC Micro:bit,https://www.udemy.com/course/micropython-for-the-bbc-microbit/,Venkatesh Varadachari,4.4,41,437,25,180.0,IT_hardware
Computer Organization and Architecture - Part 3,https://www.udemy.com/course/computer-organization-and-architecture-course/,Vignesh Sekar,4.6,41,520,72,780.0,IT_hardware
Electronics course for Arduino and pi Students (+Projects),https://www.udemy.com/course/a-full-course-on-basic-electronics-for-arduino-lovers/,E'Lord Technology Teslim-Amin,4.0,41,10795,167,990.0,IT_hardware
Set Up an Electronics Home Lab Tools and Equipment,https://www.udemy.com/course/set-up-an-electronics-lab-tools-equipment-laboratory-electronic-solder/,Educational Engineering Team,4.2,40,13138,59,270.0,IT_hardware
Getting Started With Windows IoT Core on Raspberry Pi,https://www.udemy.com/course/windows-iot-core-raspberry-pi-windows10iot/,Educational Engineering Team,2.9,40,16941,17,150.0,IT_hardware
Arduino Zero to Hero,https://www.udemy.com/course/arduino-zero-to-hero/,Sanjin Dedic,4.5,40,1091,52,450.0,IT_hardware
Arduino under the Hood - AVR for Professionals,https://www.udemy.com/course/arduino-under-the-hood/,Dr. Alexander Fell,4.1,40,431,173,1200.0,IT_hardware
Arduino Advanced: Build GUI/HMI on LCD,https://www.udemy.com/course/lcd-master/,Motaz B.Amer,3.9,40,2219,12,60.0,IT_hardware
Learn to make interactive work with Arduino,https://www.udemy.com/course/intro-to-arduino-electronics-maker-hobbiest-marketer-engineer/,John Missikos,4.0,40,1718,19,90.0,IT_hardware
How to Connect LabVIEW to Data Dashboard on iOS and Android,https://www.udemy.com/course/labview-smart-devices-connections/,Milad Ahmadi,3.9,40,2195,9,90.0,IT_hardware
Electronics Fundamentals-Complete Semester 2022,https://www.udemy.com/course/foundations-of-electronics-and-circuit/,"Edmund P Obiri, M.Tech",4.4,40,302,41,90.0,IT_hardware
2017 - Computer Build a Customized PC Computer from Scratch,https://www.udemy.com/course/build-a-customized-pc-from-scratch-in-under-2-hour-guranteed/,Cory Saton,3.6,39,907,11,60.0,IT_hardware
Advanced Hardware and PCB Design Masterclass 2022 -EsteemPCB,https://www.udemy.com/course/advanced-hardware-design-course/,Aviral Mishra,4.4,39,1530,61,1380.0,IT_hardware
Electronics from beginning by building & designing circuits,https://www.udemy.com/course/learn-electronics-from-beginning-by-build-design-circuits-h/,Mina Sameh,3.8,39,164,42,390.0,IT_hardware
TIA Portal for S7-1200 PLC Analog Programming (PLC-SCADA-11),https://www.udemy.com/course/siemens-tia-portal-for-s7-1200-plc-analog-programming/,Goeduhub Technologies,4.4,39,210,22,240.0,IT_hardware
Raspberry Pi Complete Course - Master In Raspberry Pi Today!,https://www.udemy.com/course/raspberry-pi-complete-course-master-in-raspberry-pi/,Mehedi Shakeel,2.6,39,6332,12,60.0,IT_hardware
Raspberry Pi and Arduino - Go to The Next Level,https://www.udemy.com/course/raspberry-pi-and-arduino/,Edouard Renard,4.3,39,585,72,540.0,IT_hardware
Develop Embedded Systems using Embedded C on AVR,https://www.udemy.com/course/embedded-c-with-avr/,Rahul Shrivastava,4.6,39,166,48,540.0,IT_hardware
Internet Of Things (IoT) - Demystified using 3 IOT devices,https://www.udemy.com/course/internet-of-things-iot-demystified/,"Guha Rajan M., B.Engg, MBA, PMP",3.9,39,268,43,300.0,IT_hardware
Microcontroller Interfacing with Different Elements,https://www.udemy.com/course/microcontroller-interfacing-sensors-lcd-switch-led-picmicrocontroller/,Educational Engineering Team,4.5,39,7391,30,210.0,IT_hardware
HMI Interfacing with PLC,https://www.udemy.com/course/hmi-interfacing-with-plc/,Educational Engineering Team,4.0,39,4976,15,90.0,IT_hardware
Design Your PCB Board Using Altium Designer (Arduino Nano),https://www.udemy.com/course/design-your-pcb-board-using-altium-designer-arduino-nano/,Tariq Alrefai,3.9,38,161,82,600.0,IT_hardware
Switching Theory & Logic Design of Digital Circuits,https://www.udemy.com/course/switching-theory-logic-design-of-digital-circuits/,SkillGems Education,4.3,38,7154,174,990.0,IT_hardware
Ship It!  Hardware Product Development for Beginners,https://www.udemy.com/course/ship-it-hardware-product-development-for-beginners/,Joel David,4.1,38,187,39,180.0,IT_hardware
Arduino Communication with SPI Protocol,https://www.udemy.com/course/spi-arduino-communication-with-spi-protocol/,Educational Engineering Team,4.6,38,11285,14,120.0,IT_hardware
PIC Microcontroller: Learn By Building Practical Projects,https://www.udemy.com/course/pic-microcontroller-learn-by-building-practical-projects/,Educational Engineering Team,4.6,38,6085,24,120.0,IT_hardware
Getting Started with Azure IoT Central,https://www.udemy.com/course/getting-started-with-azure-iot-central/,Vineet Chauhan,3.4,38,192,31,150.0,IT_hardware
CPU Overclocking: Unlock Your Processor's Hidden Potential,https://www.udemy.com/course/overclock/,Matt Thomas,3.7,37,2154,12,41.0,IT_hardware
Arduino Solar Tracker,https://www.udemy.com/course/arduino-solar-tracker-track-sun-arduino-solar/,Educational Engineering Team,4.2,37,4077,17,90.0,IT_hardware
Advanced VHDL for Verification,https://www.udemy.com/course/advanced-vhdl-for-verification/,Scott Dickson,4.4,37,293,10,270.0,IT_hardware
Control PIC Microcontroller using a GUI via USB or RS232,https://www.udemy.com/course/pic-microcontroller-graphical-user-interface-usb-serial-rs232-control/,Educational Engineering Team,3.7,37,12895,40,210.0,IT_hardware
Choose the Right Microcontroller,https://www.udemy.com/course/choose-microcontroller-options-pic-avr-arm-intel-atmel-zilog-8051/,Educational Engineering Team,4.0,36,8056,22,90.0,IT_hardware
Speech recognition based home automation,https://www.udemy.com/course/speech-recognition-based-home-automation/,Venkatesh Varadachari,4.1,36,407,23,90.0,IT_hardware
Learning UVM Testbench with Xilinx Vivado 2020,https://www.udemy.com/course/learning-uvm-testbench-with-xilinx-vivado-2020-for-newbie/,Kumar Khandagle,4.5,36,251,112,660.0,IT_hardware
Arduino JavaScript Browser based Control,https://www.udemy.com/course/arduino-control-your-browser-arduino-web-browser/,Educational Engineering Team,3.8,36,16412,13,120.0,IT_hardware
Microcontroller Communication Protocols Bundle,https://www.udemy.com/course/serial-communication-spi-rs232-spi-communication-protocols-bundle/,Educational Engineering Team,4.3,36,5490,67,510.0,IT_hardware
Advanced Computer Hardware Modifications: Colder and Faster,https://www.udemy.com/course/advanced-computer-building/,Matt Thomas,4.3,36,224,24,35.0,IT_hardware
Arduino Microcontroller: learn Arduino making projects,https://www.udemy.com/course/learn-arduino-making-projects/,Alexey Naturyev,4.2,36,978,85,540.0,IT_hardware
Arduino and Design: Make Your First Robot,https://www.udemy.com/course/arduino-and-design-how-to-make-robot/,Maxime Adjigble | Python - Django - Machine Learning,4.2,35,492,56,540.0,IT_hardware
STM32 : Internet Of Things with 4G LTE Modem - Hardware,https://www.udemy.com/course/stm32-internet-of-things-with-4g-lte-modem-hardware/,Cipher2Infinity .,4.8,35,178,236,2820.0,IT_hardware
Program Arduino Like A Professional with Registers,https://www.udemy.com/course/arduino-code-registers-level-up-arduino-coding/,Educational Engineering Team,3.9,35,10680,21,120.0,IT_hardware
SystemVerilog basics - RTL constructs,https://www.udemy.com/course/sv-basics/,Srinivasan Venkataramanan,3.4,35,638,6,90.0,IT_hardware
Home Automation using a Vera and ZWave,https://www.udemy.com/course/home-automation-using-a-vera-and-zwave/,Devin Berci,3.0,35,416,55,360.0,IT_hardware
PIC Microcontroller: Make an Electronic Door Lock System,https://www.udemy.com/course/pic-microcontroller-make-an-electronic-door-lock-system/,Educational Engineering Team,4.5,35,8252,13,60.0,IT_hardware
VIVADO regular FIFO vs AXI FIFO,https://www.udemy.com/course/vivado-regular-fifo-vs-axi-fifo/,Ofer Keren,4.6,35,8803,9,120.0,IT_hardware
Siemens Plc Programming Basics -All In One (S7/200/300/1200),https://www.udemy.com/course/siemens-plc-programming-basics-all-in-one/,Derstagram Akademi,3.0,34,216,102,600.0,IT_hardware
Raspberry Pi PICO an introduction with MicroPython,https://www.udemy.com/course/raspberry_pi_pico_micropython/,Harish Kondoor,4.4,34,295,46,270.0,IT_hardware
"Circuit Design, Analysis and Spice modeling using Multisim",https://www.udemy.com/course/circuit-design-analysis-and-spice-modeling-using-multisim/,Gaurav Singh,3.6,34,330,30,180.0,IT_hardware
PIC Microcontroller EEPROM: A Step By Step Practical Course,https://www.udemy.com/course/eeprom-pic-microcontroller-eeprom-program-eeprom-rom-memory-pic/,Educational Engineering Team,4.6,33,6660,14,120.0,IT_hardware
Electrical Installations Design - Part 3,https://www.udemy.com/course/electrical-installations-design-part-3/,Electrical Power Systems LLC,4.1,33,352,24,180.0,IT_hardware
FPGA VHDL coding QSPI nor flash memory from zero to hero,https://www.udemy.com/course/fpga-vhdl-coding-qspi-nor-flash-memory-from-zero-to-hero/,Ofer Keren,4.0,33,11000,36,900.0,IT_hardware
PCB Design: Master PCB Design using Ultiboard and Multisim,https://www.udemy.com/course/multisim-ultiboard-pcb-design-pcbdesign-using-ultiboard-and-multisim/,Educational Engineering Team,4.6,33,8307,14,180.0,IT_hardware
SD Card Interfacing with Arduino,https://www.udemy.com/course/sd-card-interfacing-with-arduino/,Educational Engineering Team,4.2,33,17328,14,90.0,IT_hardware
Program Microcontrollers With Drawings - Coding No More,https://www.udemy.com/course/flowcode-program-microcontrollers-with-drawings-coding-no-anymore/,Educational Engineering Team,4.3,33,5336,23,150.0,IT_hardware
Introduction to Norsat LNBs,https://www.udemy.com/course/introduction-to-norsat-lnbs/,Norsat International,4.6,33,81,7,60.0,IT_hardware
NODE MCU:ESP 8266 - Micro Python Network Programming and IOT,https://www.udemy.com/course/node-mcuesp-8266-micro-python-network-programming-and-iot/,"Guha Rajan M., B.Engg, MBA, PMP",4.0,32,264,24,180.0,IT_hardware
Functional Verification - a holistic view,https://www.udemy.com/course/func-verif/,Srinivasan Venkataramanan,4.0,32,230,12,60.0,IT_hardware
Building Video Surveillance Apps Using ESP32 & Arduino,https://www.udemy.com/course/esp32-cam-for-arduino-makers/,Sujith K,4.4,32,255,38,300.0,IT_hardware
Raspberry Pi 3 Day Project: Retro Gaming Suite,https://www.udemy.com/course/raspberry-pi-3-day-project-retro-gaming-suite/,Nick Thomas,4.2,32,1138,21,60.0,IT_hardware
Arduino Uno 101,https://www.udemy.com/course/arduino-101/,Vaibhav Jain,3.5,32,283,37,210.0,IT_hardware
